229,Line,787691.8927,2955245.041,787769.5345,2955295.219
230,Line,788676.0238,2952757.829,788484.5175,2952644.302
231,Line,784705.0458,2956061.019,784532.3584,2955676.11
232,Line,786051.1217,2954573.345,785815.1965,2954455.546
233,Line,789671.4792,2955074.868,789735.8398,2955011.152
234,Line,789462.2587,2956114.156,789414.7961,2956161.143
235,Line,789378.2329,2954735.442,789328.6948,2954784.484
236,Line,789615.755,2954982.497,789659.6372,2954939.054
237,Line,788599.4198,2953462.04,788644.1123,2953404.425
238,Line,785833.2826,2954720.343,785610.7122,2954620.941
239,Line,789528.963,2956169.874,789487.5124,2956210.909
240,Line,790628.5391,2955297.383,790648.765,2955277.36
241,Line,789296.5405,2957624.906,789479.2105,2957716.55
242,Line,787901.0801,2957703.022,787858.9741,2957598.362
243,Line,792017.7783,2955218.644,791948.2871,2955287.439
244,Line,789255.9971,2957915.552,789437.1396,2957988.764
245,Line,787630.7018,2957938.008,787650.3802,2958027.495
246,Line,786909.9765,2955200.163,786846.5381,2955366.928
247,Line,787780.2471,2957737.765,787751.5798,2957596.386
248,Line,787545.3399,2957895.697,787541.7718,2957752.586
249,Line,791617.3619,2955594.46,791576.7603,2955634.655
250,Line,788808.1414,2956775.18,788865.9206,2956717.979
251,Line,789283.3467,2957164.592,789204.1042,2957335.978
252,Line,788779.53,2956495.426,788744.4243,2956530.18
253,Line,788756.1487,2957041.979,788722.1839,2957075.604
254,Line,791948.2871,2955287.439,791979.4364,2955541.864
255,Line,791576.7603,2955634.655,791639.747,2955852.045
256,Line,789204.1042,2957335.978,789176.7762,2957363.032
257,Line,789937.7293,2955937.514,790070.5213,2955711.148
258,Line,787218.9623,2954265.432,787166.4429,2954185.212
259,Line,787887.3307,2954498.081,787914.7,2954381.461
260,Line,786308.4997,2954944.786,786303.6372,2954749.301
261,Line,786693.2652,2956053.204,786711.2534,2956050.721
262,Line,785623.1439,2955300.791,785660.1839,2955457.421
263,Line,787523.3015,2954317.501,787617.4835,2954297.802
264,Line,788123.8622,2953680.07,788069.2861,2953858.288
265,Line,785990.6356,2954799.277,786157.9448,2954714.243
266,Line,789602.019,2955771.707,789540.9712,2955655.989
267,Line,787247.6393,2955796.677,787182.2397,2955707.444
268,Line,787983.0333,2955461.389,787972.6623,2955395.205
269,Line,787210.8298,2956483.248,787372.606,2956538.885
270,Line,787318.5816,2956173.092,787379.865,2956335.44
271,Line,789221.5578,2955833.648,789203.6891,2955722.782
272,Line,789540.9712,2955655.989,789465.0051,2955668.281
273,Line,788258.8749,2955345.945,788330.0188,2955421.323
274,Line,789203.6891,2955722.782,789228.8525,2955703.118
275,Line,789918.6516,2957651.207,789733.6377,2957871.379
276,Line,793021.0197,2955780.779,792607.042,2955654.738
277,Line,789865.8419,2957589.319,789749.389,2957780.288
278,Line,789865.8419,2957589.319,789651.6992,2957814.96
279,Line,791280.1167,2957626.412,790916.8462,2957322.802
280,Line,791376.7977,2957813.055,790812.0686,2957384.061
281,Line,792955.28,2955668.935,792726.2871,2955474.35
282,Line,792955.28,2955668.935,792755.33,2955587.084
283,Line,790405.4641,2958747.541,790009.8766,2958630.208
284,Line,790861.7888,2959776.416,790600.1207,2959774.507
285,Line,790639.3904,2959257.866,790214.9358,2959233.665
286,Line,791677.8035,2962303.591,791299.3186,2962160.561
287,Line,791677.8035,2962303.591,791124.2568,2961985.052
288,Line,790350.0285,2958602.31,790037.3955,2958503.345
289,Line,790350.0285,2958602.31,789936.5218,2958580.303
290,Line,790512.886,2959153.497,790236.9449,2959116.342
291,Line,790512.886,2959153.497,790136.0636,2959193.301
292,Line,793684.3639,2956522.96,793617.3571,2956171.757
293,Line,793764.2998,2956486.713,793836.9271,2956184.984
294,Line,794578.9523,2956695.435,794555.1571,2956439.84
295,Line,794392.9972,2956606.188,794457.8025,2956371.231
296,Line,792338.5819,2956148.502,792635.0741,2956012.53
297,Line,792469.0913,2956129.277,792914.6311,2956011.006
298,Line,793578.3447,2956397.466,793617.2927,2956171.758
299,Line,792418.2609,2956219.907,792914.6391,2956011.03
300,Line,794499.0164,2956731.682,794457.8708,2956371.237
301,Line,787487.2166,2961342.828,787203.5009,2960947.178
302,Line,787487.2166,2961342.828,787232.53,2961059.948
303,Line,791376.7977,2957813.055,790841.0938,2957496.827
304,Line,787363.3359,2961306.223,787193.7049,2961038.288
305,Line,786878.4084,2961947.362,786649.7928,2961670.979
306,Line,787114.9211,2961560.53,786925.39,2961316.17
307,Line,786754.5277,2961910.757,786599.8234,2961643.814
308,Line,786878.4084,2961947.362,786588.4594,2961546.998
309,Line,787116.4792,2960401.545,786975.9874,2960460.847
310,Line,793560.7667,2956833.596,793288.3615,2957411.437
311,Line,787151.5693,2960561.161,787189.658,2960626.427
312,Line,787037.4379,2960631.116,787179.6068,2960741.867
313,Line,790292.6537,2957186.012,790402.1657,2956894.045
314,Line,789132.3919,2958793.585,789119.8033,2958644.559
315,Line,794209.2043,2956988.709,793754.8727,2957431.762
316,Line,790532.8272,2957185.573,790638.2624,2957110.176
317,Line,787025.2153,2960582.06,787189.575,2960626.536
318,Line,788084.6384,2959532.88,788233.114,2959670.177
319,Line,788122.4863,2959604.338,788233.0915,2959670.207
320,Line,789173.9323,2958996.485,789551.544,2959303.62
321,Line,789194.634,2959110.295,789551.5254,2959303.648
322,Line,787402.5783,2960316.13,787471.9725,2960335.949
323,Line,787306.5099,2960365.799,787420.6736,2960483.222
